RDKit Canonical Smiles,Molecule ChEMBL ID,Fingerprints_tsne_x,Fingerprints_ tsne_y,Daylight_tsne_x,Daylight_tsne_y,Molecular_Descriptors_tsne_x,Molecular_Descriptors_tsne_y,Fingerprints_Divergence_Pearson_Correlation,Fingerprints_Divergence_Kendall_Correlation,Daylight_Divergence_Pearson_Correlation,Daylight_Divergence_Kendall_Correlation,Molecular_Descriptors_Divergence_Pearson_Correlation,Molecular_Descriptors_Divergence_Kendall_Correlation,Molecular weight,aLogP,cx_most_apka,cx_most_bpka,Lipinski RO5 violations,Follows Lipinski’s RO5,QED_weighed,Bioactivity (P-glycoprotein 1)
COc1cccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)c1,CHEMBL3582136,0.24703324,0.033477426,0.34037578,0.85300416,0.5589378,0.6269494,0.564986870854815,0.016154545317592,0.379684710373201,0.104906623012067,0.060209094085066,-0.122838821124943,510.54,4.64,,,1,True,0.38,1
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(CC)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL1651956,0.9965724,0.34422064,0.30725008,0.62483376,0.26841187,0.060665637,0.575661926926929,0.227308563365288,0.645166217079601,0.08602533908476,0.710645982325178,0.303004434088752,1216.66,,,,,Undefined,,1
Cl.Cl.Cl.O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,CHEMBL2074689,0.39502406,0.53125477,0.65976053,0.867962,0.016837597,0.4782231,0.233428039515133,-0.109320625291882,0.038643644718158,-0.06862041086879,0.302037024640271,0.279262223873777,637,5.21,,7.63,2,False,0.37,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,CHEMBL3582165,0.23110309,0.08361599,0.31510296,0.8410513,0.5730799,0.64125556,0.647913435158073,0.01354330392339,0.309052214661347,0.105524282034157,0.014444226150528,-0.14217205067817,566.6,5.05,,,2,False,0.23,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(N(C)C)c1)C2,CHEMBL3582142,0.23745812,0.024492264,0.3697139,0.85337186,0.56598574,0.6286959,0.573258873608341,0.012790061213524,0.30531206875915,0.0955413053194,0.029020341747006,-0.134835466684075,541.57,4.84,,0.09,1,True,0.35,1
COc1cc(/C=C/C=C/C(=O)c2cccc(C(=O)/C=C/C=C/c3cc(OC)c(OC)c(OC)c3)c2)cc(OC)c1OC,CHEMBL3233505,0.20274054,0.27791923,0.5913941,0.9037507,0.7373409,0.68353885,0.680605736665818,-0.047489442048017,0.516556735704117,0.085854604070524,0.445447939803009,0.206212745870975,570.64,6.64,,,2,False,0.12,1
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCC(O)(c2ccccc2)CC1,CHEMBL148260,0.4123995,0.49476898,0.20374748,0.8415614,0.94424355,0.057043135,0.250438047598006,-0.01603904810208,0.363803457652632,0.105941076333616,0.600553342017133,0.200869744248992,431.53,3.64,13.74,7.43,0,True,0.53,1
CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC(C)C)cc3)c(-c3ccc(NC(C)C)cc3)[nH]2)cc1,CHEMBL313113,0.63853264,0.397749,0.65118235,0.83147204,0.73218274,0.5083539,0.13284143842541,0.165402055850436,0.268457680932334,-0.094893516588915,0.398027260786021,0.195094883473353,494.68,8.1,12.39,5.26,1,True,0.18,1
COc1cc(/C=C/C(=O)c2cccc(C(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c2)cc(OC)c1OC,CHEMBL3233504,0.1985639,0.27893722,0.59862065,0.9027588,0.7395257,0.69126767,0.696591075590818,-0.038877367065216,0.522706840344092,0.084584134699883,0.395226000876978,0.203506093733523,518.56,5.53,,,2,False,0.23,1
COc1cc(C#CC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643346,0.26085144,0.16917574,0.4503355,0.8666377,0.6615173,0.32133672,0.502050587454254,-0.013161660950392,0.341035540146024,0.086296506460312,0.136604266208302,-0.042583321197756,639.74,5.04,,11.21,3,False,0.24,1
COc1cc(C#CC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643344,0.26085258,0.16914478,0.4503355,0.8666377,0.6628529,0.31989473,0.502047862961709,-0.013136552860063,0.341035540146024,0.086296506460312,0.142279585242441,-0.036492098483974,639.74,5.04,,11.21,3,False,0.24,1
COc1cc(CCC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643341,0.24055265,0.16043207,0.43459052,0.87220407,0.6551804,0.29967088,0.404650174336114,-0.028100974696067,0.424104312843531,0.094024776663537,0.206716452701216,-0.053078502955222,643.77,5.63,,11.21,3,False,0.24,1
COc1ccc(C(C#N)(CCC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)/C=C/c4cc(OC)c(OC)c(OC)c4)CC3)CC2)C(C)C)cc1OC,CHEMBL2316432,0.25767684,0.24337505,0.50711435,0.87501633,0.6932445,0.3287856,0.479451306941489,-0.035312018238517,0.2094850320253,0.016445799165407,0.269720120928936,0.065818347988089,720.9,7.28,,11.21,3,False,0.13,1
COc1cc(/C=C/C(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1641620,0.24077412,0.19164544,0.45842093,0.87417805,0.6574668,0.3112535,0.570417658606363,-0.007868875509067,0.341723366084471,0.064653332596829,0.167936650896719,-0.057341856693064,641.76,5.71,,11.21,3,False,0.2,1
COc1cc(C#CC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,CHEMBL2316442,0.27249378,0.19417223,0.49465498,0.8556897,0.550553,0.11827475,0.47827368004974,-0.024384977327395,0.169218420355051,0.040579695589513,0.217556660344221,0.168927231732609,637.77,6.52,11.75,11.06,2,False,0.2,1
COc1cc(CCC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643343,0.24055246,0.16042888,0.43459052,0.87220407,0.6573086,0.29694778,0.404650090838642,-0.028095953078001,0.424104312843531,0.094024776663537,0.211000537274759,-0.049121467919393,643.77,5.63,,11.21,3,False,0.24,1
COc1cc(C(=O)/C=C/c2cccc(/C=C/C(=O)c3cc(OC)c(OC)c(OC)c3)c2)cc(OC)c1OC,CHEMBL3233503,0.19484456,0.29129303,0.59811354,0.89730734,0.7400477,0.69292086,0.706560477306964,-0.050944315277269,0.517694275462614,0.076991448184434,0.39546637055571,0.205816038043778,518.56,5.53,,,2,False,0.23,1
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,0.16527745,0.2615795,0.59162104,0.9195431,0.81809366,0.7110804,0.732565656334043,-0.049267094843301,0.489196502238265,0.098488995124009,0.596133898511613,0.257548747357373,316.35,3.6,9.84,,0,True,0.83,1
Cc1ccc(NC(=O)N2CCN(CC(O)COc3ccccc3C(=O)c3ccccc3)CC2)cc1,CHEMBL2059234,0.4172238,0.46404153,0.17440027,0.8420566,0.73770654,0.49700934,0.358181458610154,0.077558891025866,0.30234947601242,0.104650520490713,0.453866565493577,0.209923721621581,473.57,3.82,13.6,5.84,0,True,0.49,1
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCN(CC(O)COc2ccccc2C(=O)c2ccccc2)CC1,CHEMBL2059236,0.41878167,0.48394257,0.18821892,0.844845,0.9259015,0.08883318,0.297479128088082,0.039766193462858,0.320053129933978,0.116325782493635,0.406332173771065,0.187572499610825,594.71,3.95,13.78,6.64,1,True,0.21,1
O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(O)(c2ccccc2)CC1,CHEMBL344278,0.40170446,0.4914266,0.22817144,0.8386929,0.94112545,0.05888754,0.233618417343835,-0.097826141539327,0.427743521737286,0.103736586002742,0.600341560299696,0.201502468125279,459.59,4.23,13.74,7.43,0,True,0.44,1
Cc1ccc(NC(=S)N2CCN(CC(O)COc3ccccc3C(=O)c3ccccc3)CC2)cc1,CHEMBL2059235,0.4172356,0.46319333,0.17463785,0.8421435,0.7371594,0.49844968,0.365096447215621,0.079226068223703,0.27635889130236,0.104293985608043,0.472507893028783,0.21508092337513,489.64,3.98,13.77,5.92,0,True,0.37,1
O=C(c1ccccc1)c1ccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)cc1,CHEMBL2058786,0.4338416,0.5047414,0.1804541,0.85641974,0.9473665,0.040167272,0.271504261098137,0.088932855944843,0.348227268166336,0.118213910886366,0.649530913422774,0.180537212700676,434.51,3.62,,6.67,0,True,0.55,1
Cc1ccccc1N1CCN(CC(O)COc2cccc(C(=O)c3ccccc3)c2)CC1,CHEMBL2059231,0.4393027,0.47527292,0.17011237,0.8571648,0.7405552,0.21538135,0.314512443264403,0.129487443444027,0.335776949536125,0.117219630509343,0.368010743937983,0.132048468657571,430.55,3.79,,6.76,0,True,0.55,1
COc1cc(C#CC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643347,0.26085144,0.16917574,0.4503355,0.8666377,0.6616307,0.32122985,0.502050587454254,-0.013161660950392,0.341035540146024,0.086296506460312,0.137096851562099,-0.041950597321469,639.74,5.04,,11.21,3,False,0.24,1
COc1cc(C#CC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,CHEMBL2316444,0.27238786,0.19395413,0.49465498,0.8556897,0.55127275,0.118356526,0.478273411094146,-0.024364890855131,0.169218420355051,0.040579695589513,0.217607015826315,0.168635977884794,637.77,6.52,11.75,11.06,2,False,0.2,1
COc1ccc(C(C(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)C#Cc4cc(OC)c(OC)c(OC)c4)CC3)CC2)c2ccc(OC)cc2)cc1,CHEMBL2316439,0.27986294,0.16254911,0.47043842,0.8570329,0.6607536,0.39132434,0.476917621750491,-0.016008918393685,0.261050343134436,0.089635882474051,0.095350977895286,-0.01792717649481,699.84,6.55,,11.21,2,False,0.15,1
COc1ccc(C(C#N)(CCC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)/C=C/c4cc(OC)c(OC)c(OC)c4)CC3)CC2)C(C)C)cc1OC,CHEMBL2316431,0.25763857,0.24338712,0.50711435,0.87501633,0.6932447,0.32878554,0.47944377707758,-0.035342147946912,0.2094850320253,0.016445799165407,0.269719790103986,0.065818347988089,720.9,7.28,,11.21,3,False,0.13,1
COc1cc2c(cc1OC)C(=O)/C(=C/C=C/c1cc(OC)c(OC)c(OC)c1)CC2,CHEMBL3233496,0.164451,0.19057578,0.54618317,0.8901115,0.80702937,0.69978654,0.481092437613573,-0.043000115497216,0.480746002886562,0.063864938560503,0.509449703475203,0.23499163900592,410.47,4.5,,,0,True,0.63,1
Cc1cccc(N2CCN(CC(O)COc3cccc(C(=O)c4ccccc4)c3)CC2)c1C,CHEMBL2058783,0.43797195,0.4724927,0.16665867,0.85619175,0.7359454,0.22407502,0.313461195502377,0.133374175826935,0.331501305446986,0.114814275455837,0.364554154963026,0.131762236427822,444.58,4.1,,6.78,0,True,0.53,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,CHEMBL405355,0.57839155,0.41149405,0.71809214,0.8059846,0.5954846,0.42920363,0.370543980441325,0.178960424628024,0.451154133595974,-0.027282450951346,-0.106186403762681,-0.157051105007055,609.72,6.02,,9.59,2,False,0.13,1
COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cn2)cc1OC,CHEMBL3317921,0.047131956,0.5052584,0.5965006,0.96310735,0.8024579,0.78023124,0.493312069299221,-0.122934231868193,0.676158191890452,0.076820713170198,0.614368953946551,0.26386092126605,365.39,3.42,13.48,4.63,0,True,0.72,1
COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1OC,CHEMBL3317924,0.066102654,0.5079569,0.5833387,0.9728658,0.7948511,0.7487844,0.558335344355888,-0.1142769623228,0.606093203665834,0.077855166491747,0.59778987655013,0.257950476802635,382.39,4.17,13.45,4.71,0,True,0.69,1
COc1ccc(N(C)c2nc(C)nc3c2CCC3)cc1.Cl,CHEMBL2425924,0.3657084,0.1438528,0.7449019,0.84434813,0.008804858,0.5244636,0.141921011757474,0.040534501026921,0.373721727360022,-0.083795740663557,0.302144814104982,0.274205454481543,305.81,3.05,,5.73,0,True,0.86,1
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)C(C)C(=O)N(CC)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CHEMBL3704745,0.9965724,0.34422064,0.30149692,0.6232703,0.26841187,0.060665637,0.575661926926929,0.227308563365288,0.644576409054172,0.085829495980195,0.710645982325178,0.303004434088752,1216.66,,,,,Undefined,,1
COc1cc(C#CC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,CHEMBL2316443,0.27248043,0.19412662,0.49465498,0.8556897,0.54860526,0.120788485,0.478273499191753,-0.024364890855131,0.169218420355051,0.040579695589513,0.217351921842348,0.169645323116014,637.77,6.52,11.75,11.06,2,False,0.2,1
COc1cc(C#CC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643345,0.26080763,0.16923851,0.4503355,0.8666377,0.6627945,0.31994647,0.50206222754006,-0.013066250207142,0.341035540146024,0.086296506460312,0.142030905400874,-0.036672876734341,639.74,5.04,,11.21,3,False,0.24,1
COc1cc(/C=C/C(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,CHEMBL2316433,0.2548643,0.20840685,0.5125233,0.85888016,0.5521408,0.12920558,0.555516563771696,-0.01899678114282,0.208237240239752,0.008004459196842,0.229830314576483,0.172648250719347,639.79,7.18,11.75,11.06,2,False,0.17,1
COc1ccc(C(C#N)(CCC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)/C=C/c4cc(OC)c(OC)c(OC)c4)CC3)CC2)C(C)C)cc1OC,CHEMBL2316430,0.25767684,0.24337505,0.50711435,0.87501633,0.6932445,0.3287856,0.479451306941489,-0.035312018238517,0.2094850320253,0.016445799165407,0.269720120928936,0.065818347988089,720.9,7.28,,11.21,3,False,0.13,1
COc1cc(/C=C/C(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL2316428,0.24077828,0.19163631,0.45842093,0.87417805,0.6613965,0.30631614,0.5704169618606,-0.007823680946475,0.341723366084471,0.064653332596829,0.179492619904588,-0.039951993331291,641.76,5.71,,11.21,3,False,0.2,1
COc1cc(/C=C/C(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL2316160,0.24077235,0.1916431,0.45842093,0.87417805,0.6613965,0.30631614,0.570417669146267,-0.007868875509067,0.341723366084471,0.064653332596829,0.179492619904588,-0.039951993331291,641.76,5.71,,11.21,3,False,0.2,1
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL297453,0.25038856,0,0.3255481,0.8569307,0.9662137,0.09624088,0.337165700198054,-0.009500901380443,0.397034319600021,0.104519958421002,0.360633374518056,0.140660543640372,458.38,2.23,7.99,,2,False,0.21,1
COc1ccc(C(C#N)(CCCNCc2c3ccccc3cc3ccccc23)C(C)C)cc1OC,CHEMBL1087138,0.3009572,0.43171284,0.3805632,0.90101784,0.6862997,0.21378484,0.414615309148806,-0.144356454536781,0.468573578666989,0.086115728209944,0.130719962869507,-0.001114799210602,466.63,7,,10.22,1,True,0.2,1
C=CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,CHEMBL3582139,0.2606908,0.031411797,0.34576753,0.8550997,0.5394882,0.614069,0.524437365611309,0.02049322332642,0.361597363139566,0.101652614505446,0.301591908847249,-0.028934563294985,648.71,6.33,,,3,False,0.12,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(C)=O)c1)C2,CHEMBL3582143,0.22803131,0.038388193,0.37210524,0.85176396,0.5564965,0.63560987,0.597900301927792,0.010168776583191,0.313374498430568,0.09690718543329,0.08307976489588,-0.123366091021849,555.56,4.73,11.88,,1,True,0.37,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2=O,CHEMBL3582174,0.19699803,0.08344355,0.3547209,0.842818,0.55930734,0.6550375,0.641904843198323,0.001526571891995,0.279178781077886,0.100206388502503,0.093683954343551,-0.130466658966852,554.55,4.29,12.55,,2,False,0.33,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL3582175,0.1962097,0.091050625,0.35470715,0.84281933,0.5569183,0.65351033,0.611509597484336,-0.002515830650952,0.27917964627891,0.100211410120569,0.132282062614406,-0.116948463133791,584.57,4.3,12.55,,2,False,0.3,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3ccc(OC)c(OC)c3)c1)C2=O,CHEMBL3582182,0.20440973,0.06761223,0.38341057,0.8431166,0.5518391,0.7224921,0.67434091908042,0.002259728129598,0.139958628551997,0.090780811393047,0.209148224565368,-0.11772179231592,717.7,6.08,11.88,,3,False,0.13,1
COc1ccc(CC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3582144,0.25838405,0.06687221,0.30140978,0.8473871,0.56563544,0.6101348,0.542802791759666,0.004223180793315,0.37950499420705,0.1101542138908,0.032062013123988,-0.125957245943788,524.57,4.57,,,1,True,0.35,1
COc1ccc(C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3582161,0.24645445,0.054873258,0.33460876,0.85029656,0.56113183,0.61947876,0.612375754834654,0.018810981274386,0.384856231645785,0.110194386835326,0.045756552101512,-0.125309457213303,510.54,4.64,,,1,True,0.38,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2,CHEMBL3582163,0.25196797,0.042438358,0.33758065,0.85320514,0.56371117,0.6425552,0.5496053249562,0.020824650118761,0.377689397474179,0.104846363595278,0.106179452322769,-0.11612993938907,570.59,4.66,,,2,False,0.3,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)cc1)C2,CHEMBL3582141,0.24188702,0.040305912,0.34932324,0.8513718,0.5552561,0.6231457,0.577632876606786,0.013573433631785,0.365483658510709,0.104253812663516,0.06191333726146,-0.119072607575613,498.5,4.77,,,0,True,0.41,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1ccc(OC)c(OC)c1)C2,CHEMBL3582151,0.26968145,0.06515524,0.31557643,0.8468851,0.57409495,0.62019265,0.469690678164733,0.010048257749612,0.385422785858777,0.110631267607048,0.029063039641988,-0.132199117199544,568.62,4.97,,,1,True,0.28,1
COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)cc1OC,CHEMBL3809802,0.1877597,0.3922903,0.93438995,0.8172523,0.6708089,0.8277637,0.541135793450137,-0.099920156272754,0.369366000822525,-0.074852238888415,0.273441839842513,0.04254314825323,547.61,6.97,,4.22,2,False,0.15,1
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,CHEMBL148318,0.42283762,0.49927482,0.17690855,0.8485829,0.9462234,0.060813725,0.317494403658244,0.046053259281206,0.332830595907653,0.114317135267326,0.582071785710314,0.195923450454205,434.51,3.62,,6.62,0,True,0.55,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1cc(OC)c(OC)c(OC)c1)C2,CHEMBL3582152,0.2686772,0.05565861,0.31557643,0.8468851,0.57812786,0.6187035,0.492636259790393,0.012538980310236,0.385422785858777,0.110631267607048,0.079218895250196,-0.119208191263389,598.65,4.98,,,2,False,0.25,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](O)C2,CHEMBL3582160,0.25858396,0.08931112,0.30091622,0.85293144,0.75870365,0.6585232,0.580675824591991,0.007386800174752,0.466200874930873,0.118796418581995,0.317047885800927,0.204475266020217,376.41,2.77,13.86,,0,True,0.83,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2,CHEMBL3582162,0.23845428,0.049616903,0.32887635,0.8534025,0.5641667,0.63501126,0.586213797608943,0.018143106071638,0.376928621011833,0.104494850330674,0.064962465517973,-0.128051260677215,540.57,4.65,,,1,True,0.34,1
COc1ccc(C(C#N)(CCC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@@H](OC(=O)/C=C/c4cc(OC)c(OC)c(OC)c4)CC3)CC2)C(C)C)cc1OC,CHEMBL2316429,0.25764662,0.24338081,0.50711435,0.87501633,0.6932447,0.32878554,0.479445831599603,-0.03533210471078,0.2094850320253,0.016445799165407,0.269719790103986,0.065818347988089,720.9,7.28,,11.21,3,False,0.13,1
COc1ccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3580679,0.2464487,0.054880083,0.33460876,0.85029656,0.56112784,0.6194788,0.612379224471128,0.018785873184057,0.384856231645785,0.110194386835326,0.045754688876883,-0.125309457213303,510.54,4.64,,,1,True,0.38,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2=O,CHEMBL3582178,0.21186437,0.10181254,0.34124607,0.8371276,0.56876653,0.664747,0.666674345608876,0.003043100547859,0.230397379932362,0.091689724262952,0.050351006435452,-0.145847875102315,580.59,4.69,12.55,,2,False,0.23,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cccc(F)c1)C2,CHEMBL3582140,0.24402092,0.027239949,0.34529883,0.8497025,0.5543746,0.62584955,0.568028625373692,0.015607188948423,0.36729927836377,0.108045134303175,0.068406842516223,-0.117666554517197,498.5,4.77,,,0,True,0.41,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2,CHEMBL3582166,0.23827837,0.077668995,0.31510296,0.8410513,0.5767634,0.6322463,0.629850481996776,0.015094983905714,0.309052214661347,0.105524282034157,0.055491758270174,-0.133012619326199,596.63,5.06,,,3,False,0.21,1
C=CCOc1cc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,CHEMBL3582176,0.19039616,0.09374145,0.35869282,0.84180456,0.5376465,0.61977947,0.573661986124463,-0.017354712035312,0.253232410584358,0.099603794334611,0.32264535439236,-0.028186342203185,662.69,5.97,12.55,,3,False,0.12,1
CCCc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(O)cc3)n2)cc1,CHEMBL3883590,0.46215066,0.11441618,0.01337415,0.9107145,0.74944246,0.92416847,0.197214529647705,0.138641853177931,0.179819104513559,0.089766444543761,0.505123478591738,0.172723574990333,399.45,4.24,10.14,,0,True,0.51,1
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCCN1CCN(C)CC1,CHEMBL4102080,0.6145138,0.5641494,0.81393665,0.77046907,0.70790434,0.22023982,0.375822233590488,0.199950788142955,0.373034738015764,-0.028798979607209,0.2717242941876,0.045194562591958,377.53,3.8,,8.02,0,True,0.5,1
Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCOCC1,CHEMBL4099509,0.61226356,0.5765418,0.83034813,0.77163595,0.7062341,0.20006162,0.363508929521172,0.196967947011886,0.387867431168515,-0.028372142071618,0.179823264599576,0.036517206574302,350.46,3.49,,6.63,0,True,0.68,1
COc1cc(CCC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643340,0.24055818,0.16043663,0.43458575,0.8722044,0.65731114,0.29694575,0.404650041337266,-0.028100974696067,0.424104503998034,0.094019755045471,0.211005690118567,-0.049116446301327,643.77,5.63,,11.21,3,False,0.24,1
COc1cc(C#CC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,CHEMBL2316441,0.27230754,0.194069,0.49465498,0.8556897,0.54860526,0.120788485,0.478275492837303,-0.024400042181592,0.169218420355051,0.040579695589513,0.217351921842348,0.169645323116014,637.77,6.52,11.75,11.06,2,False,0.2,1
COc1cc(/C=C/C(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,CHEMBL2316434,0.2548806,0.20844673,0.5125233,0.85888016,0.5521408,0.12920558,0.555516415568658,-0.018991759524754,0.208237240239752,0.008004459196842,0.229830314576483,0.172648250719347,639.79,7.18,11.75,11.06,2,False,0.17,1
